Filename,SNR,Speaker,Length,Reference,Hyp_NoLM,Hyp_LM
SNR25dB_man_seq5digits_003.wav,SNR25dB,man,5,seven five four eight four,seven five four eight four,seven five four eight four
SNR25dB_man_seq5digits_075.wav,SNR25dB,man,5,eight two five seven nine,eight two five seven nune,eight two five seven nine
SNR25dB_man_seq5digits_078.wav,SNR25dB,man,5,zero three eight seven zero,zero three eight seven zero,zero three eight seven zero
SNR25dB_man_seq5digits_072.wav,SNR25dB,man,5,two oh six one nine,two o six one nine,two o six one nine
SNR25dB_man_seq5digits_022.wav,SNR25dB,man,5,oh three one oh six,oh three one o six,oh three one o six
SNR25dB_man_seq5digits_030.wav,SNR25dB,man,5,zero one nine three six,zero on nine three six,zero one nine three six
SNR25dB_man_seq5digits_096.wav,SNR25dB,man,5,three two five two seven,three to five to seven,three to five to seven
SNR25dB_man_seq5digits_006.wav,SNR25dB,man,5,five zero three zero five,five zero three zero five,five zero three zero five
SNR25dB_man_seq5digits_065.wav,SNR25dB,man,5,four six one three one,four six one thirty one,four six one thirty one
SNR25dB_man_seq5digits_067.wav,SNR25dB,man,5,zero seven six nine five,zero seven six nine five,zero seven six nine five
SNR25dB_man_seq5digits_074.wav,SNR25dB,man,5,eight two oh three four,eight two o three four,eight two o three four
SNR25dB_man_seq5digits_089.wav,SNR25dB,man,5,seven five eight eight oh,seven five eight aight o,seven five eight eight o
SNR25dB_man_seq5digits_053.wav,SNR25dB,man,5,four two nine three zero,four to nine three zero,four to nine three zero
SNR25dB_man_seq5digits_045.wav,SNR25dB,man,5,five nine nine seven six,five nine nine seven six,five nine nine seven six
SNR25dB_man_seq5digits_052.wav,SNR25dB,man,5,four two seven one three,fortwo seven one three,for two seven one three
SNR25dB_man_seq5digits_088.wav,SNR25dB,man,5,five four one six four,five four one six four,five four one six four
SNR25dB_man_seq5digits_032.wav,SNR25dB,man,5,seven five oh three two,seven five o three two,seven five o three two
SNR25dB_man_seq5digits_083.wav,SNR25dB,man,5,three two seven five one,three two seven five one,three two seven five one
SNR25dB_man_seq5digits_095.wav,SNR25dB,man,5,six three six six two,six three six six two,six three six six two
SNR25dB_man_seq5digits_029.wav,SNR25dB,man,5,one oh two oh oh,one or two o,one or two o
SNR25dB_man_seq5digits_023.wav,SNR25dB,man,5,five six eight two six,five six eight two six,five six eight two six
SNR25dB_man_seq5digits_077.wav,SNR25dB,man,5,two one nine zero zero,two one nine zero zira,two one nine zero zero
SNR25dB_man_seq5digits_020.wav,SNR25dB,man,5,five zero nine two seven,five zero nine two seven,five zero nine two seven
SNR25dB_man_seq5digits_086.wav,SNR25dB,man,5,nine zero one zero four,nine zeri one zeri four,nine zero one zero four
SNR25dB_man_seq5digits_018.wav,SNR25dB,man,5,oh oh six two five,o o six two five,o o six two five
SNR25dB_man_seq5digits_031.wav,SNR25dB,man,5,seven eight zero four zero,seven eight zerofor zero,seven eight zero four zero
SNR25dB_man_seq5digits_080.wav,SNR25dB,man,5,four six six eight two,four six six eight two,four six six eight two
SNR25dB_man_seq5digits_085.wav,SNR25dB,man,5,three zero eight four four,three zeri eight four four,three zero eight four four
SNR25dB_man_seq5digits_079.wav,SNR25dB,man,5,oh seven six seven seven,oh seven six seven seven,oh seven six seven seven
SNR25dB_man_seq5digits_046.wav,SNR25dB,man,5,eight eight oh two oh,egh eght o two o,it o two o
SNR25dB_man_seq5digits_041.wav,SNR25dB,man,5,seven three nine three oh,seven thrty nine three o,seven thirty nine three o
SNR25dB_man_seq5digits_061.wav,SNR25dB,man,5,five six five eight five,five six five eight five,five six five eight five
SNR25dB_man_seq5digits_011.wav,SNR25dB,man,5,one eight oh four nine,one eight o four nine,one eight o four nine
SNR25dB_man_seq5digits_017.wav,SNR25dB,man,5,eight one two three one,eight one two three one,eight one two three one
SNR25dB_man_seq5digits_081.wav,SNR25dB,man,5,nine five zero four three,nine five zero four three,nine five zero four three
SNR25dB_man_seq5digits_012.wav,SNR25dB,man,5,three two zero zero zero,three two zero zero zero,three two zero zero zero
SNR25dB_man_seq5digits_036.wav,SNR25dB,man,5,one five three zero four,one five three zeri four,one five three zero four
SNR25dB_man_seq5digits_019.wav,SNR25dB,man,5,oh seven nine eight two,o seven nine eight toth,o seven nine eight two
SNR25dB_man_seq5digits_057.wav,SNR25dB,man,5,two four one eight nine,two four one eight nine,two four one eight nine
SNR25dB_man_seq5digits_056.wav,SNR25dB,man,5,two zero eight nine two,two zero eight nine two,two zero eight nine two
SNR25dB_man_seq5digits_073.wav,SNR25dB,man,5,two zero three zero five,two zero three zero fav,two zero three zero five
SNR25dB_man_seq5digits_037.wav,SNR25dB,man,5,nine four nine six eight,nine for nine six eight,nine for nine six eight
SNR25dB_man_seq5digits_014.wav,SNR25dB,man,5,nine six one seven oh,nine six one seven o,nine six one seven o
SNR25dB_man_seq5digits_026.wav,SNR25dB,man,5,eight five one four oh,eight fair one four oh,eight fair one four o
SNR25dB_man_seq5digits_002.wav,SNR25dB,man,5,four two three seven three,four two three seven three,four two three seven three
SNR25dB_man_seq5digits_094.wav,SNR25dB,man,5,zero one five one eight,zero one five one eight,zero one five one eight
SNR25dB_man_seq5digits_004.wav,SNR25dB,man,5,six oh seven seven nine,sixo seven seven nine,six o seven seventy nine
SNR25dB_man_seq5digits_033.wav,SNR25dB,man,5,seven one five one seven,seven one five one seven,seven one five one seven
SNR25dB_man_seq5digits_024.wav,SNR25dB,man,5,two one three five six,two one three five six,two one three five six
SNR25dB_man_seq5digits_047.wav,SNR25dB,man,5,eight zero nine three zero,eight zero nine three zero,eight zero nine three zero
SNR25dB_man_seq5digits_084.wav,SNR25dB,man,5,one three five seven seven,one three five seven seven,one three five seven seventh
SNR25dB_man_seq5digits_054.wav,SNR25dB,man,5,four eight four nine five,four eight four nine five,four eight four nine five
SNR25dB_man_seq5digits_097.wav,SNR25dB,man,5,five three two eight six,five three two eight six,five three two eight six
SNR25dB_man_seq5digits_010.wav,SNR25dB,man,5,oh seven six three oh,oh seven six three oath,o seven six three oath
SNR25dB_man_seq5digits_066.wav,SNR25dB,man,5,oh three oh oh five,oh three oh oh five,oh three o o five
SNR25dB_man_seq5digits_044.wav,SNR25dB,man,5,seven two nine one one,seventeen nine one one,seventeen ninety one one
SNR25dB_man_seq3digits_076.wav,SNR25dB,man,3,six seven six,six seven six,six seven six
SNR25dB_man_seq3digits_002.wav,SNR25dB,man,3,seven four two,seven four two,seven four two
SNR25dB_man_seq3digits_086.wav,SNR25dB,man,3,eight four oh,eight four u,eight four o
SNR25dB_man_seq3digits_089.wav,SNR25dB,man,3,eight zero six,eight zero six,eight zero six
SNR25dB_man_seq3digits_068.wav,SNR25dB,man,3,oh one oh,a ana,i an
SNR25dB_man_seq3digits_031.wav,SNR25dB,man,3,eight two nine,eight to nine,eight two nine
SNR25dB_man_seq3digits_099.wav,SNR25dB,man,3,two seven six,two seven six,two seven six
SNR25dB_man_seq3digits_035.wav,SNR25dB,man,3,three five three,three five three,three five three
SNR25dB_man_seq3digits_077.wav,SNR25dB,man,3,four seven six,four seven six,four seven six
SNR25dB_man_seq3digits_037.wav,SNR25dB,man,3,oh nine one,o nine one,o nine one
SNR25dB_man_seq3digits_056.wav,SNR25dB,man,3,seven five five,seven five five,seven five five
SNR25dB_man_seq3digits_095.wav,SNR25dB,man,3,eight eight oh,eight eight o,eight eight o
SNR25dB_man_seq3digits_059.wav,SNR25dB,man,3,zero six four,zero sixpour,zero six four
SNR25dB_man_seq3digits_074.wav,SNR25dB,man,3,three two oh,three two o,three two o
SNR25dB_man_seq3digits_062.wav,SNR25dB,man,3,oh one three,oh one three,oh one three
SNR25dB_man_seq3digits_084.wav,SNR25dB,man,3,oh oh five,oh o fi,oh oh fie
SNR25dB_man_seq3digits_054.wav,SNR25dB,man,3,seven two three,seven two three,seven two three
SNR25dB_man_seq3digits_022.wav,SNR25dB,man,3,oh six three,oh six three,oh six three
SNR25dB_man_seq3digits_020.wav,SNR25dB,man,3,one oh nine,one o nan,one o na
SNR25dB_man_seq3digits_034.wav,SNR25dB,man,3,eight nine oh,eight nine o,eight nine o
SNR25dB_man_seq3digits_080.wav,SNR25dB,man,3,four two two,fourty t,forty two
SNR25dB_man_seq3digits_051.wav,SNR25dB,man,3,one zero six,one zero sex,one zero sex
SNR25dB_man_seq3digits_038.wav,SNR25dB,man,3,five four zero,five forge la row,five forge a row
SNR25dB_man_seq3digits_075.wav,SNR25dB,man,3,six eight four,six eight four,six eight four
SNR25dB_man_seq3digits_065.wav,SNR25dB,man,3,two eight three,two eight three,two eight three
SNR25dB_man_seq3digits_047.wav,SNR25dB,man,3,zero five six,zyril five six,cyril five six
SNR25dB_man_seq3digits_025.wav,SNR25dB,man,3,four six oh,four six of,for six of
SNR25dB_man_seq3digits_016.wav,SNR25dB,man,3,oh three six,oh three six,oh three six
SNR25dB_man_seq3digits_067.wav,SNR25dB,man,3,seven seven zero,seven seven zera,seven seven zer
SNR25dB_man_seq3digits_032.wav,SNR25dB,man,3,five seven three,five seven three,five seven three
SNR25dB_man_seq3digits_005.wav,SNR25dB,man,3,five six three,five six three,five six three
SNR25dB_man_seq3digits_049.wav,SNR25dB,man,3,seven seven five,seven seven five,seven seven five
SNR25dB_man_seq3digits_023.wav,SNR25dB,man,3,two zero seven,two zero seven,two zero seven
SNR25dB_man_seq3digits_096.wav,SNR25dB,man,3,five zero nine,five zura nine,five zero nine
SNR25dB_man_seq3digits_046.wav,SNR25dB,man,3,five nine three,five nine three,five nine three
SNR25dB_man_seq3digits_007.wav,SNR25dB,man,3,oh one eight,o one eight,o one eight
SNR25dB_man_seq3digits_030.wav,SNR25dB,man,3,eight oh two,eight o two,eight o two
SNR25dB_man_seq3digits_063.wav,SNR25dB,man,3,six four three,six for three,six for three
SNR25dB_man_seq3digits_006.wav,SNR25dB,man,3,six seven oh,six seven oh,six seven o
SNR25dB_man_seq3digits_048.wav,SNR25dB,man,3,two three five,two three five,two three five
SNR25dB_man_seq3digits_011.wav,SNR25dB,man,3,eight one seven,eight one seven,eight one seven
SNR25dB_man_seq3digits_045.wav,SNR25dB,man,3,four nine nine,for nine nine,for nine nine
SNR25dB_man_seq3digits_055.wav,SNR25dB,man,3,oh eight oh,o hao,oh ho
SNR25dB_man_seq3digits_033.wav,SNR25dB,man,3,four oh oh,for a o,for a o
SNR25dB_man_seq3digits_088.wav,SNR25dB,man,3,nine zero zero,nine zero zero,nine zero zero
SNR25dB_man_seq3digits_042.wav,SNR25dB,man,3,five two nine,five two nine,five two nine
SNR25dB_man_seq3digits_039.wav,SNR25dB,man,3,four zero three,four zero three,four zero three
SNR25dB_man_seq3digits_053.wav,SNR25dB,man,3,oh seven eight,o seven eight,o seven eight
SNR25dB_man_seq3digits_085.wav,SNR25dB,man,3,six nine nine,six nine nine,six nine nine
SNR25dB_man_seq3digits_070.wav,SNR25dB,man,3,two eight five,two eight five,two eight five
SNR25dB_man_seq3digits_097.wav,SNR25dB,man,3,seven eight six,seven eight six,seven eight six
SNR25dB_man_seq3digits_098.wav,SNR25dB,man,3,seven four one,seven four one,seven four one
SNR25dB_man_seq3digits_029.wav,SNR25dB,man,3,seven eight six,seven eight six,seven eight six
SNR25dB_man_seq3digits_017.wav,SNR25dB,man,3,oh one four,oh one four,oh one four
SNR25dB_man_seq3digits_013.wav,SNR25dB,man,3,zero one one,zero one one,zero one one
SNR25dB_man_seq3digits_100.wav,SNR25dB,man,3,nine two eight,nine to eight,nine to eight
SNR25dB_man_seq3digits_071.wav,SNR25dB,man,3,two one two,two one two,two one two
SNR25dB_man_seq3digits_027.wav,SNR25dB,man,3,nine zero eight,nines yer ake,nine or a
SNR25dB_man_seq3digits_064.wav,SNR25dB,man,3,oh five four,o five boy,oh five for
SNR25dB_man_seq3digits_003.wav,SNR25dB,man,3,three seven eight,tre savone,re seven
SNR25dB_man_seq3digits_082.wav,SNR25dB,man,3,five nine nine,five nine nine,five nine nine
SNR25dB_man_seq3digits_012.wav,SNR25dB,man,3,five two one,bive two one,five two one
SNR25dB_man_seq3digits_001.wav,SNR25dB,man,3,five five oh,fi five o,fie fie on
SNR25dB_man_seq3digits_009.wav,SNR25dB,man,3,zero one zero,zero ones ero,zero one zero
SNR25dB_man_seq3digits_083.wav,SNR25dB,man,3,three zero nine,three zero nine,three zero nine
SNR25dB_man_seq3digits_026.wav,SNR25dB,man,3,one six three,hen six three,when six three
SNR25dB_man_seq3digits_087.wav,SNR25dB,man,3,one eight seven,one eight seven,one eight seven
SNR25dB_man_seq3digits_010.wav,SNR25dB,man,3,one oh oh,one o o,one o o
SNR25dB_man_seq3digits_050.wav,SNR25dB,man,3,five five one,fi five one,by five one
SNR25dB_man_seq3digits_040.wav,SNR25dB,man,3,eight zero two,eight zero two,eight zero two
SNR25dB_man_seq3digits_058.wav,SNR25dB,man,3,eight oh nine,eight o nine,eight o nine
SNR25dB_man_seq3digits_092.wav,SNR25dB,man,3,three nine three,three nine three,three nine three
SNR25dB_man_seq3digits_079.wav,SNR25dB,man,3,seven oh eight,seven o eight,seven o eight
SNR25dB_man_seq3digits_004.wav,SNR25dB,man,3,five five one,five fi one,five i one
SNR25dB_man_seq3digits_061.wav,SNR25dB,man,3,oh two oh,oh to all,oh to all
SNR25dB_man_seq3digits_078.wav,SNR25dB,man,3,one oh four,one o four,one o four
SNR25dB_man_seq3digits_021.wav,SNR25dB,man,3,oh three six,o thirty six,o thirty six
SNR25dB_man_seq3digits_093.wav,SNR25dB,man,3,one four seven,one four seven,one for seven
SNR25dB_man_seq3digits_019.wav,SNR25dB,man,3,seven nine five,seven nine five,seven nine five
SNR25dB_man_seq3digits_044.wav,SNR25dB,man,3,six oh five,six o five,six o five
SNR25dB_man_seq3digits_043.wav,SNR25dB,man,3,one four six,one four six,one four six
SNR25dB_man_seq3digits_014.wav,SNR25dB,man,3,four oh six,four o six,four o six
SNR25dB_man_seq3digits_057.wav,SNR25dB,man,3,seven five one,seven five one,seven five one
SNR25dB_man_seq3digits_041.wav,SNR25dB,man,3,two three three,two three three,two three three
SNR25dB_man_seq3digits_008.wav,SNR25dB,man,3,two oh oh,to oh oh,to oh oh
SNR25dB_man_seq3digits_072.wav,SNR25dB,man,3,zero two two,zero to too,zero to two
SNR25dB_man_seq3digits_066.wav,SNR25dB,man,3,zero two six,zero two six,zero two six
SNR25dB_man_seq3digits_060.wav,SNR25dB,man,3,five three four,five three four,five three four
SNR25dB_man_seq3digits_018.wav,SNR25dB,man,3,five five four,five five four,five five four
SNR25dB_man_seq3digits_069.wav,SNR25dB,man,3,three nine seven,three nine seven,three nine seven
SNR25dB_man_seq3digits_015.wav,SNR25dB,man,3,seven six nine,seven six nine,seven six nine
SNR25dB_man_seq3digits_052.wav,SNR25dB,man,3,nine two eight,nine two eight,nine two eight
SNR25dB_man_seq3digits_024.wav,SNR25dB,man,3,eight two one,eighty one,eighty one
SNR25dB_man_seq3digits_081.wav,SNR25dB,man,3,two two four,two two four,two two four
SNR25dB_man_seq3digits_073.wav,SNR25dB,man,3,four four oh,for for o,for for o
SNR25dB_man_seq3digits_094.wav,SNR25dB,man,3,seven seven five,seven seven five,seven seven five
SNR25dB_man_seq3digits_091.wav,SNR25dB,man,3,four oh five,four o five,four o five
SNR25dB_man_seq3digits_028.wav,SNR25dB,man,3,four one seven,four one seven,four one seven
SNR25dB_man_seq3digits_036.wav,SNR25dB,man,3,three six five,three six five,three six five
SNR25dB_man_seq3digits_090.wav,SNR25dB,man,3,four nine three,funine drake,fun in drake
SNR25dB_man_seq1digit_155.wav,SNR25dB,man,1,four,four,for
SNR25dB_man_seq1digit_191.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_056.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_189.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_131.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_165.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_181.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_179.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_164.wav,SNR25dB,man,1,six,sex,six
SNR25dB_man_seq1digit_058.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_087.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_151.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_152.wav,SNR25dB,man,1,seven,seven,seven y
SNR25dB_man_seq1digit_138.wav,SNR25dB,man,1,eight,eiht,eight
SNR25dB_man_seq1digit_116.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_011.wav,SNR25dB,man,1,five,fi,i
SNR25dB_man_seq1digit_186.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_040.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_173.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_195.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_119.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_082.wav,SNR25dB,man,1,four,for,for
SNR25dB_man_seq1digit_010.wav,SNR25dB,man,1,eight,fat,at
SNR25dB_man_seq1digit_083.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_110.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_130.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_053.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_167.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_071.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_197.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_146.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_102.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_166.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_156.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_066.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_080.wav,SNR25dB,man,1,five,spy,i
SNR25dB_man_seq1digit_008.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_157.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_125.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_105.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_073.wav,SNR25dB,man,1,oh,ill,i
SNR25dB_man_seq1digit_012.wav,SNR25dB,man,1,two,to,do
SNR25dB_man_seq1digit_115.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_067.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_106.wav,SNR25dB,man,1,one,duan,duane
SNR25dB_man_seq1digit_192.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_187.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_182.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_103.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_013.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_022.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_124.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_096.wav,SNR25dB,man,1,zero,tera,there
SNR25dB_man_seq1digit_069.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_168.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_111.wav,SNR25dB,man,1,five,fi,i
SNR25dB_man_seq1digit_064.wav,SNR25dB,man,1,two,too,two
SNR25dB_man_seq1digit_127.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_194.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_097.wav,SNR25dB,man,1,oh,o,oh
SNR25dB_man_seq1digit_174.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_132.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_055.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_170.wav,SNR25dB,man,1,eight,eit,it
SNR25dB_man_seq1digit_088.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_018.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_081.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_061.wav,SNR25dB,man,1,six,sex,sex
SNR25dB_man_seq1digit_095.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_129.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_188.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_065.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_163.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_169.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_034.wav,SNR25dB,man,1,four,for,for
SNR25dB_man_seq1digit_171.wav,SNR25dB,man,1,four,for,for
SNR25dB_man_seq1digit_162.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_133.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_024.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_037.wav,SNR25dB,man,1,eight,e,it
SNR25dB_man_seq1digit_140.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_044.wav,SNR25dB,man,1,oh,how,how
SNR25dB_man_seq1digit_092.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_049.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_054.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_020.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_070.wav,SNR25dB,man,1,eight,fate,fakes
SNR25dB_man_seq1digit_199.wav,SNR25dB,man,1,oh,how,how
SNR25dB_man_seq1digit_063.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_139.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_026.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_180.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_051.wav,SNR25dB,man,1,seven,seven,seven e
SNR25dB_man_seq1digit_200.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_046.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_028.wav,SNR25dB,man,1,six,sex,x
SNR25dB_man_seq1digit_068.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_196.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_045.wav,SNR25dB,man,1,two,t,to
SNR25dB_man_seq1digit_178.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_005.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_074.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_003.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_017.wav,SNR25dB,man,1,oh,ow,how
SNR25dB_man_seq1digit_117.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_084.wav,SNR25dB,man,1,two,two,to r
SNR25dB_man_seq1digit_107.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_021.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_029.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_153.wav,SNR25dB,man,1,oh,how,how
SNR25dB_man_seq1digit_001.wav,SNR25dB,man,1,three,fray,fra
SNR25dB_man_seq1digit_023.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_185.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_161.wav,SNR25dB,man,1,zero,zira,zerah
SNR25dB_man_seq1digit_148.wav,SNR25dB,man,1,two,to,do
SNR25dB_man_seq1digit_057.wav,SNR25dB,man,1,six,sex,sex
SNR25dB_man_seq1digit_143.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_176.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_016.wav,SNR25dB,man,1,four,four,for
SNR25dB_man_seq1digit_015.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_150.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_098.wav,SNR25dB,man,1,eight,eight,eight
SNR25dB_man_seq1digit_159.wav,SNR25dB,man,1,six,sex,six
SNR25dB_man_seq1digit_158.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_121.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_126.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_042.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_198.wav,SNR25dB,man,1,eight,a,a
SNR25dB_man_seq1digit_149.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_089.wav,SNR25dB,man,1,four,for,for
SNR25dB_man_seq1digit_135.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_030.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_036.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_052.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_076.wav,SNR25dB,man,1,two,ti,i
SNR25dB_man_seq1digit_078.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_177.wav,SNR25dB,man,1,eight,e,he
SNR25dB_man_seq1digit_104.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_077.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_100.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_136.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_193.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_145.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_142.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_154.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_014.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_035.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_075.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_060.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_085.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_050.wav,SNR25dB,man,1,four,for,for
SNR25dB_man_seq1digit_072.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_123.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_002.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_019.wav,SNR25dB,man,1,three,drak,great
SNR25dB_man_seq1digit_101.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_093.wav,SNR25dB,man,1,five,fy,by
SNR25dB_man_seq1digit_062.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_160.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_006.wav,SNR25dB,man,1,nine,mine,mine
SNR25dB_man_seq1digit_109.wav,SNR25dB,man,1,three,three,three
